20190828T,0.06646729,52.41002,50.82371,0.02088433
20190827T,0.4058437,52.30334,50.76363,-0.5061182
20190826T,-0.3581676,52.78009,50.72125,-0.7618075
20190823T,-1.475691,51.94025,49.51535,-2.043455
20190822T,-0.09416962,53.88477,51.31641,0.07978775
20190821T,0.7615471,54.32347,53.03476,0.784462
20190820T,1.194494,54.41493,53.01263,1.513178
20190819T,1.698046,53.9207,51.90797,1.266367
20190816T,1.093855,52.37955,50.4352,0.7490129
20190815T,0.1094723,52.08725,49.97704,0.04035176
20190814T,0.9152069,52.67862,50.82921,0.2442288
20190813T,1.575859,54.02736,50.94693,1.779418
20190812T,0.04652786,52.0275,50.29038,0.2055483
20190809T,0.02623749,51.20108,49.44525,0.3551896
20190808T,0.8809929,50.47642,48.97874,1.053656
20190807T,0.1762295,48.99435,47.07307,0.1002114
20190806T,-1.119713,49.89978,47.91166,-1.23309
20190805T,-1.988832,49.87051,47.47264,-2.300688
20190802T,-1.972828,51.04028,49.02145,-2.150934
20190801T,-2.349319,52.32169,49.5913,-1.637794
20190731T,0.3790512,54.85501,52.66621,0.7178198
20190730T,0.00213623,53.37405,52.1268,-0.2476857
20190729T,0.819437,54.117,53.19633,0.6356559
20190726T,0.4562225,53.76449,51.99353,0.6671478
20190725T,0.4317055,53.12445,50.94698,0.365301
20190724T,-0.1034813,52.93688,51.13177,-0.337367
20190723T,0.899044,53.32479,51.81409,0.8606203
20190722T,1.137701,52.83144,51.56007,0.6354878
20190719T,0.4666538,51.58186,50.1814,-0.1957817
20190718T,0.67556,52.06358,51.16283,0.3148401
20190717T,0.311636,51.95728,50.74785,-0.1850196
20190716T,0.5632572,52.11372,50.55038,0.1588412
20190715T,0.8703747,52.18768,50.69588,0.5921142
20190712T,0.86479,51.78123,50.49052,0.3920176
20190711T,1.103039,51.5533,50.10196,0.3646393
20190710T,0.5058823,51.31751,50.43673,0.2302441
20190709T,0.04245186,50.99413,49.9721,0.01590673
20190708T,-0.1986465,50.69299,49.56457,-0.9988385
20190705T,0.2727909,51.40461,50.22681,-0.2440151
20190703T,0.4040718,51.81984,50.74022,0.2808219
20190702T,0.5563908,51.84238,50.68406,0.932691
20190701T,0.7070599,51.52677,50.18019,0.8605307
20190628T,1.600775,51.04679,50.54929,0.7225142
20190627T,0.8264656,50.66907,48.95159,0.3013172
20190626T,1.237469,51.24635,48.88831,0.03576006
20190625T,-1.322193,49.82917,46.64435,-1.465237
20190624T,-0.03523827,51.21332,49.58965,0.4368685
20190621T,0.8531132,51.39844,50.16361,0.8759586
20190620T,0.9350166,51.50066,49.64962,1.153311
20190619T,0.8140087,50.59282,49.31479,0.4231543
20190618T,0.9564934,50.27148,48.67057,0.7507054
20190617T,0.05072021,49.12158,47.84445,0.08854622
20190614T,-0.01817131,48.88205,47.73031,-0.03285415
20190613T,-0.08836174,49.23354,47.53053,-0.3598675
20190612T,-0.2370358,49.49968,48.21321,0.6027573
20190611T,1.764891,50.69652,48.80309,2.051758
20190610T,1.992996,49.84845,47.91719,1.731352
20190607T,1.238901,48.77276,46.39286,1.692602
20190606T,0.9256001,47.53276,45.58167,1.758848
20190605T,1.012165,46.45723,44.77456,1.400818
20190604T,0.7400284,45.97303,44.62555,0.5182906
20190603T,-0.1185532,44.8543,43.06937,-1.396684
20190531T,-0.009428024,44.81093,43.58683,-0.8618356
20190530T,0.4279499,45.82651,44.40143,0.3095799
20190529T,0.3757668,45.45772,44.34857,0.1586835
20190528T,-0.09013748,45.21663,43.81282,-0.6754283
20190524T,-0.6540775,45.52341,43.27882,-1.134898
20190523T,-0.8050442,46.02624,44.03673,-0.7602795
20190522T,-0.5309029,46.17358,45.23892,-0.9199586
20190521T,-0.1265717,47.46448,45.81209,-1.094634
20190520T,-0.5659256,46.67412,44.95542,-1.309367
20190517T,0.1567497,47.86393,45.93571,-0.03611279
20190516T,0.1117496,47.94858,46.51545,-0.2058894
20190515T,0.7283516,48.46977,47.03431,0.8013319
20190514T,-0.5835743,47.94205,45.72842,-0.3632998
20190513T,-2.911848,46.42197,44.52519,-3.093148
20190510T,-1.846785,48.8679,46.58665,-2.66691
20190509T,-1.159386,50.19293,47.87298,-1.451383
20190508T,-1.100271,51.46066,49.14077,-0.5425796
20190507T,-1.039034,51.76135,50.18531,-1.457626
20190506T,-0.8177948,52.26211,51.08566,-0.9311973
20190503T,0.5620861,53.86253,52.49602,0.5409924
20190502T,0.4706879,54.08185,51.83777,0.4747602
20190501T,1.794621,54.68624,52.83871,3.008893
20190430T,0.03466606,51.07703,50.13174,-0.3202135
20190429T,0.4432049,51.31542,50.78844,-0.6969444
20190426T,-0.4111271,51.41271,50.25256,-0.8712454
20190425T,-0.1299915,52.28358,50.82076,0.1576951
20190424T,0.3823948,52.43536,50.79926,0.3507937
20190423T,0.3570671,52.17191,50.89501,0.340831
20190422T,0.3914776,52.10807,50.9985,0.607415
20190418T,1.263008,52.10188,50.90585,0.6762923
20190417T,1.675665,52.07187,50.22336,0.8957435
20190416T,1.470747,51.35149,49.51171,0.004943927
20190415T,0.3063297,50.78867,49.32402,0.2027915
20190412T,0.5868721,50.84929,49.15601,-0.3573874
20190411T,0.1852379,50.59766,49.01408,-0.154731
20190410T,0.5460911,51.15508,49.77784,0.3577222
20190409T,0.7626324,51.15947,49.84645,0.7844722
20190408T,1.0256,51.14834,49.97034,1.0214
20190405T,0.4971733,50.33405,49.22537,0.2493376
20190404T,0.9992867,50.30568,49.16333,0.206942
20190403T,1.743326,50.34119,49.16621,0.7883651
20190402T,1.754129,50.01877,48.36821,1.720837
20190401T,1.371384,48.9268,46.62991,0.8948759
20190329T,0.4669552,47.88996,46.51305,0.2166503
20190328T,0.5465069,47.92524,46.83164,-0.05550747
20190327T,0.6323872,48.41018,46.60812,-0.4109558
20190326T,-0.6044312,47.86489,45.75442,-0.5570804
20190325T,-0.6205406,48.69756,46.96199,-0.2510465
20190322T,0.5257015,49.09946,47.32888,0.472724
20190321T,1.234177,49.47053,47.63834,1.305031
20190320T,0.2660198,48.02827,46.4687,0.7301119
20190319T,0.1650162,47.22075,46.07125,0.2109486
20190318T,0.9344177,47.47082,46.61369,0.9220569
20190315T,1.082964,47.27895,46.1526,0.9278232
20190314T,0.946703,47.00525,45.88229,1.320766
20190313T,0.7468243,46.88737,45.14729,1.422122
20190312T,1.324097,46.00402,44.8187,1.496958
20190311T,1.280937,45.37494,43.48351,0.95003
20190308T,0.01127625,44.09418,43.02704,-0.6162199
20190307T,-0.0152874,43.96729,43.03444,-0.6176583
20190306T,0.2169781,44.38277,43.28957,-0.06004094
20190305T,-0.1872787,44.68425,42.88466,-0.03278224
20190304T,0.3180294,45.21576,43.48055,-0.08701099
20190301T,-0.06318474,44.82227,43.18988,0.01253448
20190228T,-0.3362923,44.69024,42.52768,-0.06570648
20190227T,0.08660889,45.08826,43.50699,0.3964367
20190226T,0.7277889,45.33921,44.1244,0.9732021
20190225T,0.9041824,44.93882,43.11057,0.3632512
20190222T,-0.2797832,44.19154,42.37917,0.5724295
20190221T,-0.1564255,44.09045,42.47897,-0.008677122
20190220T,0.5404816,43.98975,42.771,0.7096646
20190219T,0.2784615,43.63492,42.49841,0.8572704
20190215T,-0.662838,42.88864,41.80589,-0.8345376
20190214T,-0.9012222,43.0771,41.72369,-0.2521637
20190213T,-0.04188919,43.27457,42.09422,0.468092
20190212T,0.09979439,42.79556,42.03941,-0.2844367
20190211T,-0.5637074,42.75372,41.87986,-1.649446
20190208T,-1.017639,43.667,42.22923,-1.867175
20190207T,0.4798622,45.26313,42.90398,0.7276159
20190206T,1.937943,45.91635,44.57603,1.547701
20190205T,1.241161,44.77475,43.52734,1.560357
20190204T,1.422522,44.59165,43.14555,2.345097
20190201T,0.4943123,43.1151,41.35053,1.528782
20190131T,1.030523,42.72497,40.98232,2.050111
20190130T,1.323158,42.5788,40.69324,2.376317
20190129T,-0.268261,39.98176,38.32471,0.1669057
20190128T,0.2419548,39.97428,38.34909,0.6634754
20190125T,0.7556095,40.20441,38.36351,0.4881405
20190124T,-0.01483154,39.20377,37.18991,-0.9146303
20190123T,-0.3193245,39.5856,38.22736,0.8820407
20190122T,-0.3331947,39.29256,37.40881,0.424314
20190118T,0.4071865,39.59412,38.37676,0.8162242
20190117T,0.05194092,39.17626,38.46394,0.02507829
20190116T,0.4614067,39.1669,37.37592,0.3716544
20190115T,0.00626564,38.87181,37.14512,0.05528188
20190114T,-0.02276039,38.6312,37.41826,-0.1867209
20190111T,0.2471619,38.98534,37.94911,0.00605035
20190110T,0.5985622,39.28149,37.65128,0.3839988
20190109T,0.8332443,39.37464,36.84488,2.302338
20190108T,0.3205624,37.97063,36.97781,1.087146
20190107T,-0.2961693,36.77814,35.45974,-1.322879
20190104T,-1.130739,37.47653,36.10884,-2.212044
20190103T,-2.017557,36.86128,35.30954,-3.385264
20190102T,-0.1442051,40.61452,38.08347,0.3835972
20181231T,-0.1096745,40.87632,38.33723,2.164817
20181228T,-0.2631454,40.15001,37.55013,1.042035
20181227T,-0.135498,38.73307,36.90774,-0.2986849
20181226T,0.1291389,39.26157,37.14172,-0.1413008
20181224T,-1.112965,38.07161,36.18946,-2.488482
20181221T,-1.967655,39.4323,36.67323,-2.623329
20181220T,-1.931747,40.71643,38.46743,-2.614271
20181219T,-1.387754,41.41787,38.90295,-1.730518
20181218T,0.5273075,42.80963,41.20691,-0.3129098
20181217T,-0.2751122,42.58979,40.42677,-0.9696734
20181214T,-0.4588261,42.57634,41.13813,-0.9600803
20181213T,0.3139267,43.65394,42.20936,0.48012
20181212T,-0.2535267,43.30326,41.71875,0.5855548
20181211T,0.2123432,43.186,41.73654,-0.2680571
20181210T,-0.6529045,42.60514,41.09918,-2.228559
20181207T,-1.026545,43.44787,41.23802,-1.484032
20181206T,-0.9787331,45.6486,43.82294,0.9473053
20181204T,-0.9171753,44.40233,43.38387,-0.6462458
20181203T,-1.916231,44.70213,42.65288,-0.8903801
20181130T,-0.3361435,45.38983,43.07841,0.02354637
20181129T,-0.05538368,45.49509,43.87067,0.3169021
20181128T,0.7544632,46.31495,43.96384,0.2429139
20181127T,-0.06731415,44.80436,42.49467,-0.05524478
20181126T,-0.2845612,44.70466,42.23998,-0.268267
20181123T,-1.259424,43.75428,41.64712,-1.657659
20181121T,-0.4645596,45.22733,42.95568,-1.465574
20181120T,-1.864546,45.69279,43.84906,-3.030543
20181119T,-0.833334,47.53512,46.05069,-1.632742
20181116T,0.3265915,48.89416,47.4013,-0.4852833
20181115T,-0.2086048,48.8345,47.5347,-0.9122615
20181114T,0.5382118,48.72008,47.1712,-1.792388
20181113T,-0.4754639,49.57681,47.55424,-1.287502
20181112T,-1.766754,50.35638,47.59834,-0.9946661
20181109T,-1.743315,51.12208,49.19153,-1.389745
20181108T,-1.477489,52.22331,50.79424,-1.234476
20181107T,1.240211,54.35023,51.89325,0.03041226
20181106T,0.6199131,52.77899,51.24001,0
20181105T,-1.993649,52.29488,49.88889,0
20181102T,-1.007418,52.96828,50.79505,0
20181101T,0.9170303,56.03538,53.12448,0
20181031T,1.659855,56.4662,54.19609,0
20181030T,0.3708019,55.57093,52.7155,0
20181029T,-0.3612137,55.34849,52.10416,0
20181026T,-0.0006828308,55.58634,53.15064,0
20181025T,-0.0765686,55.98682,53.87604,0
20181024T,-0.379303,55.17047,52.9281,0
20181023T,0.2577686,56.51028,54.18336,0
20181022T,0.7630081,56.61753,54.94811,0
20181019T,0.3408165,56.93275,54.35654,0
